PrimaryKey,ShadedRegionID,ComponentID,ComponentStrokes,StrokesRemaining,Kanji,KanjiID,Occurrences,TotalStrokes
25.札,1,25,4,1,札,984,2,5
25.机,1,25,4,2,机,38,2,6
25.朴,1,25,4,2,朴,1529,1,6
25.朽,1,25,4,2,朽,1787,1,6
25.村,1,25,4,3,村,364,2,7
25.材,1,25,4,3,材,740,2,7
25.杉,1,25,4,3,杉,1357,1,7
25.林,1,25,4,4,林,459,1,8
25.枠,1,25,4,4,枠,510,2,8
25.松,1,25,4,4,松,970,1,8
25.枝,1,25,4,4,枝,972,2,8
25.枚,1,25,4,4,枚,982,2,8
25.杯,1,25,4,4,杯,983,1,8
25.析,1,25,4,4,析,985,2,8
25.板,1,25,4,4,板,987,2,8
25.枢,1,25,4,4,枢,1530,2,8
25.枕,1,25,4,4,枕,2029,1,8
25.相,1,25,4,5,相,391,1,9
25.柄,1,25,4,5,柄,989,1,9
25.柱,1,25,4,5,柱,990,2,9
25.枯,1,25,4,5,枯,1356,1,9
25.柳,1,25,4,5,柳,1854,1,9
25.栃,1,25,4,5,栃,1944,1,9
25.柿,1,25,4,5,柿,1955,1,9
25.柵,1,25,4,5,柵,2030,1,9
25.校,1,25,4,6,校,51,2,10
25.格,1,25,4,6,格,852,2,10
25.桜,1,25,4,6,桜,968,1,10
25.梅,1,25,4,6,梅,969,2,10
25.桃,1,25,4,6,桃,971,2,10
25.株,1,25,4,6,株,973,2,10
25.根,1,25,4,6,根,974,2,10
25.核,1,25,4,6,核,986,1,10
25.栓,1,25,4,6,栓,1531,1,10
25.桟,1,25,4,6,桟,1532,2,10
25.桁,1,25,4,6,桁,2042,1,10
25.械,1,25,4,7,械,511,2,11
25.梗,1,25,4,7,梗,1997,1,11
25.植,1,25,4,8,植,678,2,12
25.検,1,25,4,8,検,792,2,12
25.棒,1,25,4,8,棒,988,1,12
25.棟,1,25,4,8,棟,1533,1,12
25.棺,1,25,4,8,棺,1534,1,12
25.棋,1,25,4,8,棋,1535,1,12
25.棚,1,25,4,8,棚,1536,1,12
25.椎,1,25,4,8,椎,1996,1,12
25.椅,1,25,4,8,椅,2031,1,12
25.極,1,25,4,8,極,679,1,12
25.楼,1,25,4,9,楼,1887,1,13
25.楷,1,25,4,9,楷,2126,1,13
25.様,1,25,4,10,様,677,1,14
25.構,1,25,4,10,構,991,2,14
25.模,1,25,4,10,模,1160,1,14
25.概,1,25,4,10,概,1161,1,14
25.横,1,25,4,11,横,34,1,15
25.権,1,25,4,11,権,804,1,15
25.標,1,25,4,11,標,1200,1,15
25.槽,1,25,4,11,槽,1537,1,15
25.橋,1,25,4,12,橋,313,1,16
25.機,1,25,4,12,機,334,1,16
25.樹,1,25,4,12,樹,1853,1,16
25.欄,1,25,4,16,欄,1538,1,20
25.鬱,1,25,4,25,鬱,2104,1,29
26.列,1,26,4,2,列,812,2,6
26.残,1,26,4,6,残,223,2,10
26.殊,1,26,4,6,殊,813,2,10
26.殉,1,26,4,6,殉,1539,1,10
26.殖,1,26,4,8,殖,1540,2,12
27.火,1,27,4,0,火,18,2,4
27.灯,1,27,4,2,灯,871,2,6
27.炊,1,27,4,4,炊,1311,2,8
27.炉,1,27,4,4,炉,1802,1,8
27.畑,1,27,4,5,畑,872,2,9
27.焼,1,27,4,8,焼,218,1,12
27.煙,1,27,4,9,煙,1045,1,13
27.煩,1,27,4,9,煩,1646,2,13
27.燃,1,27,4,12,燃,870,1,16
27.燥,1,27,4,13,燥,903,2,17
27.爆,1,27,4,15,爆,1044,1,19
28.牛,1,28,4,0,牛,483,1,4
28.物,1,28,4,4,物,321,1,8
28.牧,1,28,4,4,牧,1273,2,8
28.牲,1,28,4,5,牲,938,2,9
28.特,1,28,4,6,特,398,2,10
28.犠,1,28,4,13,犠,937,2,17
29.王,1,29,4,0,王,577,2,4
29.玩,1,29,4,4,玩,2018,1,8
29.珍,1,29,4,5,珍,1360,1,9
29.班,1,29,4,6,班,1541,1,10
29.珠,1,29,4,6,珠,1769,2,10
29.理,1,29,4,7,理,241,2,11
29.現,1,29,4,7,現,578,2,11
29.球,1,29,4,7,球,935,1,11
29.斑,1,29,4,8,斑,1994,1,12
29.瑠,1,29,4,10,瑠,2129,1,14
29.璃,1,29,4,11,璃,2130,1,15
29.環,1,29,4,13,環,1035,1,17
30.礼,1,30,4,1,礼,822,2,5
30.社,1,30,4,3,社,60,1,7
30.祈,1,30,4,4,祈,823,2,8
30.祉,1,30,4,4,祉,896,1,8
30.神,1,30,4,5,神,586,2,9
30.祖,1,30,4,5,祖,824,2,9
30.祝,1,30,4,5,祝,1018,1,9
30.祥,1,30,4,6,祥,1542,2,10
30.視,1,30,4,7,視,806,2,11
30.禅,1,30,4,9,禅,589,2,13
30.福,1,30,4,9,福,895,1,13
30.禍,1,30,4,9,禍,1543,1,13
31.田,1,31,5,0,田,103,2,5
31.町,1,31,5,2,町,549,2,7
31.畔,1,31,5,5,畔,1857,1,10
31.畝,1,31,5,5,畝,1936,1,10
31.略,1,31,5,6,略,1195,2,11
32.目,1,32,5,0,目,168,2,5
32.眠,1,32,5,5,眠,978,1,10
32.眼,1,32,5,6,眼,976,2,11
32.眺,1,32,5,6,眺,1548,1,11
32.睡,1,32,5,8,睡,977,1,13
32.睦,1,32,5,8,睦,2135,1,13
32.瞳,1,32,5,12,瞳,1970,1,17
32.瞭,1,32,5,12,瞭,2109,1,17
32.瞬,1,32,5,13,瞬,979,1,18
33.務,1,33,5,6,務,388,1,11
34.矢,1,34,5,0,矢,593,1,5
34.知,1,34,5,3,知,143,2,8
34.短,1,34,5,7,短,90,1,12
34.矯,1,34,5,12,矯,1549,1,17
35.石,1,35,5,0,石,102,2,5
35.研,1,35,5,4,研,297,1,9
35.砂,1,35,5,4,砂,1152,2,9
35.砕,1,35,5,4,砕,1550,2,9
35.破,1,35,5,5,破,1037,2,10
35.砲,1,35,5,5,砲,1631,2,10
35.硬,1,35,5,7,硬,1309,1,12
35.硫,1,35,5,7,硫,1551,1,12
35.硝,1,35,5,7,硝,1552,1,12
35.碑,1,35,5,9,碑,1771,1,14
35.磁,1,35,5,9,磁,1777,1,14
35.確,1,35,5,10,確,803,1,15
35.礁,1,35,5,12,礁,1553,1,17
35.礎,1,35,5,13,礎,692,1,18
36.私,1,36,5,2,私,72,2,7
36.利,1,36,5,2,利,248,2,7
36.和,1,36,5,3,和,352,2,8
36.科,1,36,5,4,科,565,2,9
36.秒,1,36,5,4,秒,1151,2,9
36.秋,1,36,5,4,秋,98,1,9
36.秩,1,36,5,5,秩,954,1,10
36.秘,1,36,5,5,秘,1102,1,10
36.称,1,36,5,5,称,1554,1,10
36.租,1,36,5,5,租,1893,2,10
36.移,1,36,5,6,移,1101,1,11
36.税,1,36,5,7,税,670,2,12
36.程,1,36,5,7,程,671,1,12
36.稚,1,36,5,8,稚,1100,2,13
36.種,1,36,5,9,種,564,1,14
36.稿,1,36,5,10,稿,1231,1,15
36.稲,1,36,5,9,稲,1233,1,14
36.穂,1,36,5,10,穂,1856,1,15
36.稼,1,36,5,10,稼,1232,1,15
36.稽,1,36,5,10,稽,2131,1,15
36.積,1,36,5,11,積,886,2,16
36.穏,1,36,5,11,穏,1234,1,16
36.穫,1,36,5,13,穫,1409,2,18
37.立,1,37,5,0,立,174,2,5
37.端,1,37,5,9,端,680,1,14
38.邪,1,38,5,3,邪,1417,2,8
38.雅,1,38,5,8,雅,1638,2,13
39.初,1,39,5,2,初,440,1,7
39.被,1,39,5,5,被,1145,2,10
39.袖,1,39,5,5,袖,2022,1,10
39.補,1,39,5,7,補,1001,2,12
39.裕,1,39,5,7,裕,1125,2,12
39.裸,1,39,5,8,裸,1305,1,13
39.褐,1,39,5,8,褐,1556,1,13
39.裾,1,39,5,8,裾,2023,1,13
39.複,1,39,5,9,複,522,2,14
39.襟,1,39,5,13,襟,1555,1,18
40.即,1,40,5,2,即,700,2,7
40.既,1,40,5,5,既,1162,1,10
41.米,1,41,6,0,米,562,2,6
41.料,1,41,6,4,料,240,2,10
41.粋,1,41,6,4,粋,1069,2,10
41.粉,1,41,6,4,粉,1557,2,10
41.粒,1,41,6,5,粒,1558,1,11
41.粘,1,41,6,5,粘,1559,1,11
41.粗,1,41,6,5,粗,1560,2,11
41.粧,1,41,6,6,粧,1284,1,12
41.精,1,41,6,8,精,877,2,14
41.糖,1,41,6,10,糖,1283,1,16
41.糧,1,41,6,12,糧,1282,1,18
42.糸,1,42,6,0,糸,409,2,6
42.約,1,42,6,3,約,381,2,9
42.級,1,42,6,3,級,410,2,9
42.紀,1,42,6,3,紀,634,2,9
42.紅,1,42,6,3,紅,1295,1,9
42.糾,1,42,6,3,糾,1561,1,9
42.紙,1,42,6,4,紙,243,1,10
42.納,1,42,6,4,納,733,1,10
42.純,1,42,6,4,純,1068,1,10
42.紛,1,42,6,4,紛,1298,2,10
42.紡,1,42,6,4,紡,1563,2,10
42.紋,1,42,6,4,紋,1564,1,10
42.細,1,42,6,5,細,123,2,11
42.終,1,42,6,5,終,130,1,11
42.経,1,42,6,5,経,515,2,11
42.組,1,42,6,5,組,635,2,11
42.紹,1,42,6,5,紹,694,2,11
42.紳,1,42,6,5,紳,1299,2,11
42.紺,1,42,6,5,紺,1562,1,11
42.絡,1,42,6,6,絡,300,2,12
42.結,1,42,6,6,結,302,1,12
42.絵,1,42,6,6,絵,617,1,12
42.給,1,42,6,6,給,618,1,12
42.絶,1,42,6,6,絶,734,2,12
42.統,1,42,6,6,統,1000,1,12
42.絞,1,42,6,6,絞,1565,2,12
42.続,1,42,6,7,続,211,1,13
42.絹,1,42,6,7,絹,880,1,13
42.継,1,42,6,7,継,901,1,13
42.練,1,42,6,8,練,296,1,14
42.緑,1,42,6,8,緑,731,1,14
42.総,1,42,6,8,総,735,1,14
42.綿,1,42,6,8,綿,881,1,14
42.緒,1,42,6,8,緒,1033,1,14
42.維,1,42,6,8,維,1297,2,14
42.綱,1,42,6,8,綱,1566,1,14
42.網,1,42,6,8,網,1567,1,14
42.綻,1,42,6,8,綻,2049,1,14
42.縁,1,42,6,9,縁,732,1,15
42.線,1,42,6,9,線,841,1,15
42.編,1,42,6,9,編,883,2,15
42.締,1,42,6,9,締,1067,1,15
42.緩,1,42,6,9,緩,1271,1,15
42.縄,1,42,6,9,縄,1568,1,15
42.縦,1,42,6,10,縦,1300,1,16
42.縛,1,42,6,10,縛,1569,1,16
42.緯,1,42,6,10,緯,1570,2,16
42.縫,1,42,6,10,縫,1571,1,16
42.緻,1,42,6,10,緻,2110,1,16
42.縮,1,42,6,11,縮,884,1,17
42.績,1,42,6,11,績,885,2,17
42.繊,1,42,6,11,繊,1296,1,17
42.織,1,42,6,12,織,882,1,18
42.繕,1,42,6,12,繕,1572,1,18
42.繰,1,42,6,13,繰,902,2,19
43.耕,1,43,6,4,耕,1782,1,10
43.耗,1,43,6,4,耗,1783,1,10
44.耳,1,44,6,0,耳,169,2,6
44.取,1,44,6,2,取,270,2,8
44.恥,1,44,6,4,恥,1366,1,10
44.聴,1,44,6,11,聴,645,1,17
44.職,1,44,6,12,職,513,1,18
45.至,1,45,6,0,至,1198,2,6
45.到,1,45,6,2,到,287,2,8
45.致,1,45,6,4,致,725,2,10
46.舌,1,46,6,0,舌,1288,3,6
46.乱,1,46,6,1,乱,932,2,7
46.辞,1,46,6,7,辞,931,2,13
47.舟,1,47,6,0,舟,646,2,6
47.般,1,47,6,4,般,648,1,10
47.航,1,47,6,4,航,649,2,10
47.船,1,47,6,5,船,647,2,11
47.舶,1,47,6,5,舶,1573,2,11
47.舷,1,47,6,5,舷,2032,1,11
47.艇,1,47,6,7,艇,1927,1,13
47.艦,1,47,6,15,艦,1892,1,21
48.虫,1,48,6,0,虫,466,2,6
48.虹,1,48,6,3,虹,2006,1,9
48.蚊,1,48,6,4,蚊,1860,1,10
48.蛇,1,48,6,5,蛇,1861,1,11
48.蜂,1,48,6,7,蜂,2005,1,13
49.郎,1,49,6,3,郎,546,2,9
49.朗,1,49,6,4,朗,1628,2,10
50.瓶,1,50,6,5,瓶,1822,1,11
51.帥,1,51,6,3,帥,1894,1,9
51.師,1,51,6,4,師,967,1,10
52.能,1,52,6,4,能,411,1,10
53.臣,1,53,7,0,臣,1003,2,7
53.臨,1,53,7,11,臨,1229,1,18
54.角,1,54,7,0,角,716,2,7
54.解,1,54,7,6,解,293,1,13
54.触,1,54,7,6,触,1382,2,13
55.言,1,55,7,0,言,203,2,7
55.計,1,55,7,2,計,288,2,9
55.訂,1,55,7,2,訂,1206,2,9
55.訃,1,55,7,2,訃,2124,1,9
55.記,1,55,7,3,記,633,2,10
55.討,1,55,7,3,討,946,2,10
55.訓,1,55,7,3,訓,951,1,10
55.託,1,55,7,3,託,1574,1,10
55.設,1,55,7,4,設,611,2,11
55.許,1,55,7,4,許,667,1,11
55.訳,1,55,7,4,訳,761,2,11
55.訪,1,55,7,4,訪,783,2,11
55.訟,1,55,7,4,訟,1208,1,11
55.証,1,55,7,5,証,666,1,12
55.評,1,55,7,5,評,948,1,12
55.詞,1,55,7,5,詞,1205,2,12
55.訴,1,55,7,5,訴,1207,1,12
55.診,1,55,7,5,診,1361,1,12
55.詐,1,55,7,5,詐,1575,2,12
55.詠,1,55,7,5,詠,1905,1,12
55.詔,1,55,7,5,詔,1932,2,12
55.話,1,55,7,6,話,178,2,13
55.試,1,55,7,6,試,795,1,13
55.誠,1,55,7,6,誠,943,1,13
55.詳,1,55,7,6,詳,944,2,13
55.詩,1,55,7,6,詩,945,2,13
55.誇,1,55,7,6,誇,950,1,13
55.詰,1,55,7,6,詰,1576,1,13
55.該,1,55,7,6,該,1577,1,13
55.詮,1,55,7,6,詮,2053,1,13
55.詣,1,55,7,6,詣,2082,1,13
55.語,1,55,7,7,語,154,1,14
55.読,1,55,7,7,読,180,1,14
55.誘,1,55,7,7,誘,274,1,14
55.説,1,55,7,7,説,292,2,14
55.誌,1,55,7,7,誌,524,1,14
55.認,1,55,7,7,認,668,1,14
55.誤,1,55,7,7,誤,949,1,14
55.誰,1,55,7,8,誰,81,2,15
55.調,1,55,7,8,調,210,1,15
55.談,1,55,7,8,談,390,1,15
55.論,1,55,7,8,論,496,2,15
55.課,1,55,7,8,課,669,1,15
55.誕,1,55,7,8,誕,688,1,15
55.請,1,55,7,8,請,878,2,15
55.諸,1,55,7,8,諸,1032,1,15
55.諾,1,55,7,8,諾,1578,1,15
55.謁,1,55,7,8,謁,1899,1,15
55.諭,1,55,7,9,諭,1579,2,16
55.諮,1,55,7,9,諮,1580,1,16
55.謀,1,55,7,9,謀,1761,1,16
55.謡,1,55,7,9,謡,1788,1,16
55.諦,1,55,7,9,諦,2102,1,16
55.諧,1,55,7,9,諧,2125,1,16
55.講,1,55,7,10,講,495,2,17
55.謝,1,55,7,10,謝,947,1,17
55.謙,1,55,7,10,謙,1581,1,17
55.謹,1,55,7,10,謹,1582,1,17
55.謎,1,55,7,10,謎,2051,1,17
55.識,1,55,7,12,識,512,1,19
55.譜,1,55,7,12,譜,1583,1,19
55.議,1,55,7,13,議,494,2,20
55.護,1,55,7,13,護,1115,2,20
55.譲,1,55,7,13,譲,1209,1,20
56.谷,1,56,7,0,谷,458,4,7
56.欲,1,56,7,4,欲,1124,2,11
57.豆,1,57,7,0,豆,471,1,7
57.頭,1,57,7,9,頭,166,2,16
58.貌,1,58,7,7,貌,2072,1,14
59.貝,1,59,7,0,貝,719,2,7
59.則,1,59,7,2,則,808,2,9
59.財,1,59,7,3,財,741,2,10
59.敗,1,59,7,4,敗,718,2,11
59.販,1,59,7,4,販,1223,2,11
59.貯,1,59,7,5,貯,742,1,12
59.貼,1,59,7,5,貼,2079,1,12
59.賄,1,59,7,6,賄,1225,1,13
59.賂,1,59,7,6,賂,1226,1,13
59.賊,1,59,7,6,賊,1584,1,13
59.賦,1,59,7,8,賦,1585,1,15
59.賠,1,59,7,8,賠,1642,2,15
59.賜,1,59,7,8,賜,1898,1,15
59.賭,1,59,7,9,賭,2046,1,16
59.購,1,59,7,10,購,1210,2,17
59.贈,1,59,7,11,贈,1224,2,18
60.足,1,60,7,0,足,171,2,7
60.距,1,60,7,5,距,1007,1,12
60.路,1,60,7,6,路,533,2,13
60.跳,1,60,7,6,跳,1586,2,13
60.跡,1,60,7,6,跡,1587,1,13
60.践,1,60,7,6,践,1588,2,13
60.踊,1,60,7,7,踊,1383,1,14
60.踏,1,60,7,8,踏,266,1,15
60.踪,1,60,7,8,踪,2050,1,15
60.蹴,1,60,7,12,蹴,2059,1,19
60.躍,1,60,7,14,躍,1384,1,21
61.身,1,61,7,0,身,394,2,7
61.射,1,61,7,3,射,1015,2,10
62.車,1,62,7,0,車,62,2,7
62.軌,1,62,7,2,軌,1306,1,9
62.軒,1,62,7,3,軒,508,2,10
62.転,1,62,7,4,転,65,1,11
62.軟,1,62,7,4,軟,1308,2,11
62.軽,1,62,7,5,軽,116,2,12
62.軸,1,62,7,5,軸,1589,2,12
62.較,1,62,7,6,較,500,2,13
62.輪,1,62,7,8,輪,498,2,15
62.輸,1,62,7,9,輸,499,2,16
62.轄,1,62,7,10,轄,1590,1,17
63.配,1,63,7,3,配,727,2,10
63.酌,1,63,7,3,酌,1591,2,10
63.酎,1,63,7,3,酎,1961,1,10
63.酔,1,63,7,4,酔,728,2,11
63.酢,1,63,7,5,酢,1592,2,12
63.酪,1,63,7,6,酪,1593,2,13
63.酬,1,63,7,6,酬,1594,1,13
63.酸,1,63,7,7,酸,1420,1,14
63.酵,1,63,7,7,酵,1595,1,14
63.酷,1,63,7,7,酷,1596,1,14
63.醒,1,63,7,9,醒,2047,1,16
63.醜,1,63,7,10,醜,1755,2,17
63.醸,1,63,7,13,醸,1651,1,20
64.釈,1,64,7,4,釈,763,2,11
65.里,1,65,7,0,里,1025,2,7
65.野,1,65,7,4,野,404,1,11
66.君,1,66,7,0,君,1289,2,7
66.郡,1,66,7,3,郡,552,2,10
66.群,1,66,7,6,群,489,2,13
67.金,1,67,8,0,金,21,2,8
67.針,1,67,8,2,針,729,2,10
67.釣,1,67,8,3,釣,1335,2,11
67.鈍,1,67,8,4,鈍,1372,1,12
67.鉄,1,67,8,5,鉄,147,1,13
67.鉱,1,67,8,5,鉱,876,1,13
67.鈴,1,67,8,5,鈴,1336,2,13
67.鉛,1,67,8,5,鉛,1339,2,13
67.鉢,1,67,8,5,鉢,1597,1,13
67.銀,1,67,8,6,銀,57,2,14
67.銅,1,67,8,6,銅,1340,1,14
67.銭,1,67,8,6,銭,1598,2,14
67.銃,1,67,8,6,銃,1599,1,14
67.銘,1,67,8,6,銘,1600,1,14
67.鋭,1,67,8,7,鋭,1373,2,15
67.鋳,1,67,8,7,鋳,1601,1,15
67.録,1,67,8,8,録,730,1,16
67.鋼,1,67,8,8,鋼,1337,1,16
67.錬,1,67,8,8,錬,1602,1,16
67.錯,1,67,8,8,錯,1603,2,16
67.錠,1,67,8,8,錠,1604,1,16
67.錮,1,67,8,8,錮,2044,1,16
67.錦,1,67,8,8,錦,2134,1,16
67.鍛,1,67,8,9,鍛,1605,1,17
67.鍋,1,67,8,9,鍋,1966,1,17
67.鍵,1,67,8,9,鍵,2028,1,17
67.鎖,1,67,8,10,鎖,1338,1,18
67.鎮,1,67,8,10,鎮,1606,1,18
67.鎌,1,67,8,10,鎌,1952,1,18
67.鏡,1,67,8,11,鏡,1034,1,19
67.鐘,1,67,8,12,鐘,1607,1,20
67.鑑,1,67,8,15,鑑,1608,1,23
68.青,1,68,8,0,青,47,3,8
68.静,1,68,8,6,静,247,1,14
69.食,1,69,8,1,食,131,2,9
69.飢,1,69,8,2,飢,1346,2,10
69.飲,1,69,8,4,飲,132,1,12
69.飯,1,69,8,4,飯,604,2,12
69.飾,1,69,8,5,飾,603,1,13
69.飼,1,69,8,5,飼,1348,2,13
69.飽,1,69,8,5,飽,1632,2,13
69.餓,1,69,8,7,餓,1347,1,15
69.館,1,69,8,8,館,330,1,16
70.幸,1,70,8,0,幸,894,2,8
70.執,1,70,8,3,執,1823,1,11
70.報,1,70,8,4,報,891,2,12
71.乾,1,71,8,3,乾,904,1,11
71.朝,1,71,8,4,朝,91,2,12
71.幹,1,71,8,5,幹,1230,1,13
71.韓,1,71,8,10,韓,1954,1,18
72.就,1,72,8,4,就,514,1,12
73.革,1,73,9,0,革,996,2,9
73.靴,1,73,9,4,靴,995,2,13
74.音,1,74,9,0,音,620,2,9
74.韻,1,74,9,10,韻,1903,1,19
75.餅,1,75,9,6,餅,1959,1,15
75.餌,1,75,9,6,餌,1960,1,15
76.馬,1,76,10,0,馬,484,2,10
76.駅,1,76,10,4,駅,56,2,14
76.駄,1,76,10,4,駄,1610,1,14
76.駆,1,76,10,4,駆,1611,2,14
76.駐,1,76,10,5,駐,1386,2,15
76.駒,1,76,10,5,駒,2019,1,15
76.験,1,76,10,8,験,793,1,18
76.騒,1,76,10,8,騒,794,2,18
76.騎,1,76,10,8,騎,1874,1,18
77.骨,1,77,10,0,骨,1104,2,10
77.骸,1,77,10,6,骸,1991,1,16
77.髄,1,77,10,9,髄,1793,1,19
78.競,1,78,10,10,競,1020,1,20
79.魚,1,79,11,0,魚,485,2,11
79.鮮,1,79,11,6,鮮,916,2,17
79.鯨,1,79,11,8,鯨,915,1,19
80.勧,1,80,11,2,勧,1615,2,13
80.歓,1,80,11,4,歓,1132,2,15
80.観,1,80,11,7,観,805,2,18
81.孔,2,81,1,3,孔,1881,2,4
81.礼,2,81,1,4,礼,822,2,5
81.札,2,81,1,4,札,984,2,5
81.乱,2,81,1,6,乱,932,2,7
81.乳,2,81,1,7,乳,821,1,8
82.机,2,82,2,4,机,38,2,6
82.肌,2,82,2,4,肌,1345,3,6
82.処,2,82,2,3,処,1212,1,5
82.飢,2,82,2,8,飢,1346,2,10
83.切,2,83,2,2,切,250,1,4
84.刈,2,84,2,2,刈,1612,1,4
84.刊,2,84,2,3,刊,1138,1,5
84.列,2,84,2,4,列,812,2,6
84.刑,2,84,2,4,刑,1052,1,6
84.利,2,84,2,5,利,248,2,7
84.別,2,84,2,5,別,397,1,7
84.判,2,84,2,5,判,899,1,7
84.到,2,84,2,6,到,287,2,8
84.制,2,84,2,6,制,687,1,8
84.刷,2,84,2,6,刷,1137,1,8
84.刻,2,84,2,6,刻,1139,1,8
84.刺,2,84,2,6,刺,1319,1,8
84.刹,2,84,2,6,刹,2111,1,8
84.則,2,84,2,7,則,808,2,9
84.削,2,84,2,7,削,1320,1,9
84.剣,2,84,2,8,剣,791,1,10
84.剖,2,84,2,8,剖,1609,1,10
84.剛,2,84,2,8,剛,1613,1,10
84.剤,2,84,2,8,剤,1780,1,10
84.剝,2,84,2,8,剝,2060,1,10
84.副,2,84,2,9,副,898,1,11
84.剰,2,84,2,9,剰,1321,1,11
84.割,2,84,2,10,割,786,1,12
84.創,2,84,2,10,創,1113,1,12
84.劇,2,84,2,13,劇,1140,1,15
85.刀,2,85,2,0,刀,441,2,2
85.功,2,85,2,3,功,378,2,5
85.幼,2,85,2,3,幼,1099,2,5
85.助,2,85,2,5,助,826,1,7
85.励,2,85,2,5,励,832,1,7
85.効,2,85,2,6,効,501,1,8
85.劾,2,85,2,6,劾,1614,1,8
85.勅,2,85,2,7,勅,1895,1,9
85.勃,2,85,2,7,勃,2087,1,9
85.動,2,85,2,9,動,64,1,11
85.勘,2,85,2,9,勘,1757,1,11
85.勤,2,85,2,10,勤,525,1,12
85.勧,2,85,2,11,勧,1615,2,13
86.比,2,86,2,2,比,276,1,4
86.化,2,86,2,2,化,414,2,4
86.北,2,86,2,3,北,42,1,5
86.靴,2,86,2,11,靴,995,2,13
87.汁,2,87,2,3,汁,1399,2,5
87.計,2,87,2,7,計,288,2,9
87.針,2,87,2,8,針,729,2,10
88.印,2,88,2,4,印,1136,1,6
88.即,2,88,2,5,即,700,2,7
88.却,2,88,2,5,却,1616,1,7
88.卸,2,88,2,7,卸,918,1,9
89.仏,2,89,2,2,仏,416,2,4
89.払,2,89,2,3,払,189,2,5
89.私,2,89,2,5,私,72,2,7
90.又,2,90,2,0,又,1762,2,2
90.収,2,90,2,2,収,828,1,4
90.双,2,90,2,2,双,1763,1,4
90.取,2,90,2,6,取,270,2,8
90.叔,2,90,2,6,叔,1766,1,8
90.叙,2,90,2,7,叙,1617,1,9
91.丁,2,91,2,0,丁,550,2,2
91.打,2,91,2,3,打,771,2,5
91.灯,2,91,2,4,灯,871,2,6
91.町,2,91,2,5,町,549,2,7
91.訂,2,91,2,7,訂,1206,2,9
92.加,2,92,3,2,加,295,1,5
92.知,2,92,3,5,知,143,2,8
92.和,2,92,3,5,和,352,2,8
93.寸,2,93,3,0,寸,367,2,3
93.付,2,93,3,2,付,365,2,5
93.対,2,93,3,4,対,363,1,7
93.村,2,93,3,4,村,364,2,7
93.封,2,93,3,6,封,372,1,9
93.耐,2,93,3,6,耐,1618,1,9
93.討,2,93,3,7,討,946,2,10
93.射,2,93,3,7,射,1015,2,10
93.尉,2,93,3,8,尉,1882,1,11
94.己,2,94,3,0,己,632,2,3
94.妃,2,94,3,3,妃,1869,2,6
94.紀,2,94,3,6,紀,634,2,9
94.記,2,94,3,7,記,633,2,10
